Organism,Seq,Positions,,,,
Strepto,786,64-352,368-408,,,
Strepto,787,392-560,,,,
Strepto,788,232-448,,,,
Strepto,789,328-464,,,,
Strepto,790,64-120,336-448,,,
Strepto,791,368-408,,,,
Strepto,792,232-256,280-456,,,
Strepto,793,320-368,528-560,,,
Strepto,794,352-536,,,,
Strepto,795,304-440,,,,
Strepto,796,152-296,,,,
Strepto,797,336-456,,,,
Strepto,798,0-40,200-240,392-472,536-560,
Strepto,799,96-176,288-352,384-536,,
Strepto,800,392-544,,,,
Strepto,801,376-560,,,,
Strepto,802,0-16,312-432,,,
Strepto,803,0-512,,,,
Strepto,804,320-448,,,,
Strepto,805,304-528,,,,
Strepto,806,0-8,152-216,344-400,,
Strepto,807,0-40,344-376,488-560,,
Strepto,808,272-488,,,,
Strepto,809,272-472,,,,
Strepto,810,120-192,328-384,,,
Strepto,811,344-552,,,,
Strepto,812,320-360,,,,
Strepto,813,296-560,,,,
Strepto,814,296-480,,,,
Strepto,815,160-384,,,,
Strepto,816,88-184,440-560,,,
Strepto,817,40-80,144-232,392-448,,
Strepto,818,304-472,,,,
Strepto,819,224-424,,,,
Strepto,820,88-160,296-416,496-560,,
Strepto,821,88-320,,,,
Strepto,822,304-504,,,,
Strepto,823,344-384,,,,
Strepto,824,104-408,,,,
Strepto,825,200-384,,,,
Strepto,826,104-152,256-408,,,
Strepto,827,272-496,,,,
Strepto,828,64-448,,,,
Strepto,829,360-480,512-528,,,
Strepto,830,136-248,360-480,,,
Strepto,831,216-488,,,,
Strepto,832,344-480,,,,
Strepto,833,0-8,,,,
Strepto,834,368-408,,,,
Strepto,835,0-120,360-472,,,
Strepto,836,360-472,,,,
Strepto,837,48-128,312-536,,,
Strepto,838,336-520,,,,
Strepto,839,0-80,440-560,,,
Strepto,840,48-176,352-432,528-544,,
Strepto,841,344-432,504-560,,,
Strepto,842,0-24,104-280,352-432,480-536,
Strepto,843,136-208,320-424,488-560,,
Strepto,844,248-296,408-456,,,
Strepto,845,400-560,,,,
Strepto,846,400-424,520-560,,,
Strepto,847,0-8,152-216,408-480,,
Strepto,848,368-432,,,,
Strepto,849,312-440,,,,
Strepto,850,80-192,248-280,408-432,,
Strepto,851,48-64,376-544,,,
Strepto,852,0-112,464-560,,,
Strepto,853,376-560,,,,
Strepto,854,32-216,400-480,,,
Strepto,855,0-224,288-432,,,
Strepto,856,264-464,,,,
Strepto,857,280-424,,,,
Strepto,858,288-560,,,,
Strepto,859,0-40,336-408,536-560,,
Strepto,860,136-192,304-384,496-552,,
Strepto,861,344-496,,,,
Strepto,862,320-400,,,,
Strepto,863,496-560,,,,
Strepto,864,288-400,472-536,,,
Strepto,865,0-112,256-328,392-504,,
Strepto,866,304-560,,,,
Strepto,867,160-296,392-424,,,
Strepto,868,536-560,,,,
Strepto,869,0-88,232-352,480-560,,
Strepto,870,352-432,,,,
Strepto,871,0-112,224-256,392-432,,
Strepto,872,24-56,368-552,,,
Strepto,873,256-448,,,,
Strepto,874,0-88,360-368,,,
Strepto,875,400-432,,,,
Strepto,876,288-384,432-456,,,
Strepto,877,32-176,384-552,,,
Strepto,878,56-168,,,,
Strepto,879,272-400,,,,
Strepto,880,48-192,256-296,392-448,,
Strepto,881,160-296,376-496,,,
Strepto,882,392-536,,,,
Strepto,883,8-56,248-480,,,
Strepto,884,0-144,256-344,408-472,,
Strepto,885,0-8,384-432,528-544,,
Strepto,886,296-360,504-552,,,
Strepto,887,264-344,,,,
Strepto,888,32-80,232-312,392-432,,
Strepto,889,480-560,,,,
Strepto,890,304-544,,,,
Strepto,891,312-464,,,,
Strepto,892,0-120,448-552,,,
Strepto,893,80-88,120-240,392-456,,
Strepto,894,64-104,192-304,400-504,,
Strepto,895,184-440,,,,
Strepto,896,32-72,376-440,,,
Strepto,897,320-560,,,,
Strepto,898,32-104,288-560,,,
Strepto,899,248-528,,,,
Strepto,900,240-512,,,,
Strepto,901,192-256,368-392,528-560,,
Strepto,902,56-96,352-560,,,
Strepto,903,80-120,400-456,,,
Strepto,904,312-560,,,,
Strepto,905,56-176,384-520,,,
Strepto,906,0-16,432-544,,,
Strepto,907,8-96,216-264,424-544,,
Strepto,908,264-440,,,,
Strepto,909,192-504,,,,
Strepto,910,232-280,,,,
Strepto,911,344-416,480-560,,,
Strepto,912,512-560,,,,
Strepto,913,288-400,,,,
Strepto,914,40-400,,,,
Strepto,915,352-424,,,,
Strepto,916,0-16,136-168,328-432,528-544,
Strepto,917,0-64,160-224,400-504,,
Strepto,918,320-400,,,,
Strepto,919,312-472,,,,
Strepto,920,392-432,536-544,,,
Strepto,921,288-520,,,,
Strepto,922,120-176,336-440,,,
Strepto,923,136-208,288-424,496-560,,
Strepto,924,8-40,232-448,,,
Strepto,925,72-136,200-256,432-560,,
Strepto,926,144-192,336-488,,,
Strepto,927,128-160,184-264,376-432,,
Strepto,928,104-176,256-416,,,
Strepto,929,120-264,472-560,,,
Strepto,930,0-88,320-360,504-560,,
Strepto,931,32-240,368-472,,,
Strepto,932,264-448,,,,
Strepto,933,296-480,,,,
Strepto,934,296-408,528-552,,,
Strepto,935,336-560,,,,
Strepto,936,344-440,,,,
Strepto,937,352-480,,,,
Strepto,938,40-112,392-496,,,
Strepto,939,0-8,216-400,504-560,,
Strepto,940,152-224,360-512,,,
Strepto,941,376-400,,,,
Strepto,942,0-48,120-160,320-440,,
Strepto,943,120-296,,,,
Strepto,944,88-120,368-496,,,
Strepto,945,168-528,,,,
Strepto,946,0-88,352-448,,,
Strepto,947,312-448,,,,
Strepto,948,368-400,,,,
Strepto,949,408-544,,,,
Strepto,950,0-128,440-560,,,
Strepto,951,184-440,,,,
Strepto,952,216-424,,,,
Strepto,953,328-424,,,,
Strepto,954,168-200,304-424,464-480,,
Strepto,955,0-64,216-464,,,
Strepto,956,344-464,,,,
Strepto,957,272-304,392-560,,,
Strepto,958,120-480,,,,
Strepto,959,192-240,320-400,,,
Strepto,960,368-560,,,,
Strepto,961,328-536,,,,
Strepto,962,152-184,248-400,,,
Strepto,963,352-520,,,,
Strepto,964,0-48,112-192,216-328,,
Strepto,965,384-480,,,,
Strepto,966,136-176,296-512,,,
Strepto,967,272-328,512-560,,,
Strepto,968,344-560,,,,
Strepto,969,64-176,264-544,,,
Strepto,970,360-480,,,,
Strepto,971,232-448,,,,
Strepto,972,360-480,,,,
Strepto,973,368-544,,,,
Strepto,974,0-48,,,,
Strepto,975,0-192,256-440,,,
Strepto,976,160-184,376-560,,,
Strepto,977,224-424,,,,
Strepto,978,232-448,,,,
Strepto,979,424-520,,,,
Strepto,980,136-168,264-472,,,
Strepto,981,344-560,,,,
Strepto,982,328-456,,,,
Strepto,983,264-448,,,,
Strepto,984,336-512,,,,
Strepto,985,0-280,360-448,,,
Strepto,986,416-504,,,,
Strepto,987,184-208,336-512,,,
Strepto,988,0-24,136-496,,,
Strepto,989,256-440,,,,
Strepto,990,168-208,296-464,536-552,,
Strepto,991,344-560,,,,
Strepto,992,376-440,,,,
Strepto,993,0-24,376-424,,,
Strepto,994,344-480,,,,
Strepto,995,0-96,312-440,,,
Strepto,996,0-200,344-552,,,
Strepto,997,240-312,392-448,,,
Strepto,998,0-208,392-456,,,
Strepto,999,344-448,,,,
Strepto,1000,400-544,,,,
Strepto,1001,304-488,,,,
Strepto,1002,48-304,392-416,,,
Strepto,1003,304-472,,,,
Strepto,1004,272-360,,,,
Strepto,1005,80-200,432-520,,,
Strepto,1006,368-416,504-560,,,
Strepto,1007,40-248,408-488,,,
Strepto,1008,336-432,,,,
Strepto,1009,336-416,,,,
Strepto,1010,384-416,,,,
Strepto,1011,0-80,408-528,,,
Strepto,1012,0-112,232-456,,,
Strepto,1013,192-256,384-408,,,
Strepto,1014,168-200,344-456,,,
Strepto,1015,160-200,344-360,456-480,,
Strepto,1016,104-176,256-520,,,
Strepto,1017,0-32,408-536,,,
Strepto,1018,336-536,,,,
Strepto,1019,112-136,216-560,,,
Strepto,1020,288-512,,,,
Strepto,1021,192-256,360-456,,,
Strepto,1022,264-560,,,,
Strepto,1023,384-520,,,,
Strepto,1024,192-232,336-448,,,
Strepto,1025,0-96,192-248,320-536,,
Strepto,1026,400-448,,,,
Strepto,1027,0-464,,,,
Strepto,1028,248-424,,,,
Strepto,1029,0-16,280-536,,,
Strepto,1030,,,,,
Strepto,1031,200-392,,,,
Strepto,1032,0-32,112-160,272-336,,
Strepto,1033,136-400,,,,
Strepto,1034,184-328,480-560,,,
Strepto,1035,88-208,288-520,,,
Strepto,1036,80-120,264-328,456-496,,
Strepto,1037,344-440,,,,
Strepto,1038,152-448,,,,
Strepto,1039,32-208,,,,
Strepto,1040,64-296,424-488,,,
Strepto,1041,64-168,336-512,,,
Strepto,1042,120-192,320-424,,,
Strepto,1043,0-72,224-280,,,
Strepto,1044,192-248,344-552,,,
Strepto,1045,384-472,,,,
Strepto,1046,392-488,,,,
Strepto,1047,216-376,,,,
Strepto,1048,0-56,232-344,424-560,,
Strepto,1049,8-96,400-480,,,
Strepto,1050,208-224,328-472,,,
Strepto,1051,320-424,,,,
Strepto,1052,144-240,392-464,,,
Strepto,1053,96-120,296-416,480-536,,
Strepto,1054,440-464,,,,
Strepto,1055,432-560,,,,
Strepto,1056,136-192,248-392,,,
Strepto,1057,304-424,,,,
Strepto,1058,48-136,352-416,528-544,,
Strepto,1059,376-560,,,,
Strepto,1060,296-408,,,,
Strepto,1061,64-104,464-560,,,
Strepto,1062,368-432,,,,
Strepto,1063,8-32,320-416,536-560,,
Strepto,1064,304-560,,,,
Strepto,1065,16-104,288-456,,,
Strepto,1066,288-296,344-408,536-560,,
Strepto,1067,408-560,,,,
Strepto,1068,480-560,,,,
Strepto,1069,448-480,,,,
Strepto,1070,88-152,264-312,408-560,,
Strepto,1071,312-552,,,,
Strepto,1072,0-64,232-296,408-560,,
Strepto,1073,0-40,424-536,,,
Strepto,1074,312-424,512-560,,,
Strepto,1075,0-128,368-440,,,
Strepto,1076,224-368,,,,
Strepto,1077,376-424,,,,
Strepto,1078,288-488,,,,
Strepto,1079,320-560,,,,
Strepto,1080,288-448,,,,
Strepto,1081,96-360,456-480,,,
Strepto,1082,312-392,,,,
Strepto,1083,304-432,536-560,,,
Strepto,1084,24-200,288-552,,,
Strepto,1085,40-64,240-304,400-496,,
Strepto,1086,0-40,208-528,,,
Strepto,1087,184-200,216-320,464-512,,
Strepto,1088,40-384,472-520,,,
Strepto,1089,296-408,,,,
Strepto,1090,0-72,,,,
Strepto,1091,296-496,,,,
Strepto,1092,208-248,336-432,528-560,,
Strepto,1093,200-424,504-560,,,
Strepto,1094,144-496,,,,
Strepto,1095,344-480,,,,
Strepto,1096,152-328,,,,
Strepto,1097,0-24,128-232,,,
Strepto,1098,352-384,456-560,,,
Strepto,1099,16-48,144-256,392-560,,
Strepto,1100,0-56,232-264,440-536,,
Strepto,1101,328-464,,,,
Strepto,1102,,,,,
Strepto,1103,520-544,,,,
Strepto,1104,360-472,,,,
Strepto,1105,200-304,,,,
Strepto,1106,472-560,,,,
Strepto,1107,136-168,304-464,,,
Strepto,1108,0-88,208-216,312-336,440-472,
Strepto,1109,256-352,424-544,,,
Strepto,1110,40-96,360-432,,,
Strepto,1111,440-544,,,,
Strepto,1112,112-184,408-560,,,
Strepto,1113,264-432,,,,
Strepto,1114,312-392,512-552,,,
Strepto,1115,160-184,320-392,,,
Strepto,1116,0-72,368-416,,,
Strepto,1117,40-64,240-296,408-536,,
Strepto,1118,0-64,432-552,,,
Strepto,1119,,,,,
Strepto,1120,360-440,,,,
Strepto,1121,160-416,496-528,,,
Strepto,1122,144-160,320-520,,,
Strepto,1123,376-480,,,,
Strepto,1124,392-432,,,,
Strepto,1125,288-424,528-560,,,
Strepto,1126,264-424,,,,
Strepto,1127,264-400,,,,
Strepto,1128,400-528,,,,
Strepto,1129,240-408,,,,
Strepto,1130,144-416,528-552,,,
Strepto,1131,232-344,,,,
Strepto,1132,,,,,
Strepto,1133,0-224,328-344,368-488,,
Strepto,1134,200-432,,,,
Strepto,1135,376-464,,,,
Strepto,1136,400-432,,,,
Strepto,1137,168-216,336-392,,,
Strepto,1138,264-480,,,,
Strepto,1139,0-48,392-464,,,
Strepto,1140,344-392,,,,
Strepto,1141,352-520,,,,
Strepto,1142,360-400,,,,
Strepto,1143,280-392,,,,
Strepto,1144,48-96,360-528,,,
Strepto,1145,448-496,,,,
Strepto,1146,368-488,,,,
Strepto,1147,40-80,176-216,344-400,,
Strepto,1148,352-416,,,,
Strepto,1149,296-464,,,,
Strepto,1150,0-64,160-184,376-552,,
Strepto,1151,216-544,,,,
Strepto,1152,336-560,,,,
Strepto,1153,0-80,184-208,400-472,,
Strepto,1154,376-560,,,,
Strepto,1155,0-40,280-472,,,
Strepto,1156,336-416,,,,
Strepto,1157,160-216,384-424,,,
Strepto,1158,192-304,408-440,,,
Strepto,1159,0-16,336-400,,,
Strepto,1160,528-552,,,,
Strepto,1161,0-16,160-288,408-464,,
Strepto,1162,160-472,,,,
Strepto,1163,224-256,320-424,,,
Strepto,1164,384-472,,,,
Strepto,1165,200-416,,,,
Strepto,1166,88-192,368-424,,,
Strepto,1167,24-400,464-560,,,
Strepto,1168,328-448,,,,
Strepto,1169,312-472,,,,
Strepto,1170,0-48,400-560,,,
Strepto,1171,144-304,408-560,,,
Strepto,1172,104-304,416-472,,,
Strepto,1173,480-560,,,,
Strepto,1174,48-80,408-488,,,
Strepto,1175,0-16,,,,
Strepto,1176,184-216,400-496,,,
Strepto,1177,8-40,320-544,,,
Strepto,1178,0-72,312-416,528-560,,
Strepto,1179,208-224,368-408,456-560,,
Strepto,1180,264-552,,,,
Strepto,1181,400-464,,,,
Strepto,1182,368-384,504-560,,,
Strepto,1183,8-16,240-456,,,
Strepto,1184,320-424,,,,
Strepto,1185,144-176,344-528,,,
Strepto,1186,120-168,352-408,,,
Strepto,1187,368-456,,,,
Strepto,1188,200-208,320-352,440-512,,
Strepto,1189,280-448,536-560,,,
Strepto,1190,0-40,344-512,,,
Strepto,1191,312-424,,,,
Strepto,1192,216-512,,,,
Strepto,1193,336-376,,,,
Strepto,1194,288-520,,,,
Strepto,1195,216-256,352-560,,,
Strepto,1196,136-184,312-552,,,
Strepto,1197,216-304,392-440,,,
Strepto,1198,200-232,336-496,,,
Strepto,1199,376-536,,,,
Strepto,1200,296-432,,,,
Strepto,1201,328-464,,,,
Strepto,1202,392-456,,,,
Strepto,1203,368-448,,,,
Strepto,1204,376-456,,,,
Strepto,1205,376-440,,,,
Strepto,1206,304-472,,,,
Strepto,1207,376-536,,,,
Strepto,1208,192-240,344-424,512-560,,
Strepto,1209,400-560,,,,
Strepto,1210,280-520,,,,
Strepto,1211,0-32,320-432,,,
Strepto,1212,80-136,256-408,,,
Strepto,1213,0-72,200-232,400-536,,
Strepto,1214,184-240,352-376,520-560,,
Strepto,1215,272-552,,,,
Strepto,1216,312-528,,,,
Strepto,1217,352-544,,,,
Strepto,1218,352-536,,,,
Strepto,1219,176-264,384-456,,,
Strepto,1220,112-232,304-560,,,
Strepto,1221,0-80,152-312,392-544,,
Strepto,1222,0-32,112-168,336-408,528-544,
Strepto,1223,256-328,416-496,,,
Strepto,1224,104-120,360-488,,,
Strepto,1225,264-440,,,,
Strepto,1226,280-480,,,,
Strepto,1227,0-8,216-440,,,
Strepto,1228,352-520,,,,
Strepto,1229,336-480,520-536,,,
Strepto,1230,56-96,512-560,,,
Strepto,1231,48-192,304-472,,,
Strepto,1232,416-472,,,,
Strepto,1233,240-456,,,,
Strepto,1234,,,,,
Strepto,1235,288-456,,,,
Strepto,1236,208-360,,,,
Strepto,1237,88-128,328-560,,,
Strepto,1238,424-496,,,,
Strepto,1239,120-176,344-488,,,
Strepto,1240,384-440,,,,
Strepto,1241,360-496,512-544,,,
Strepto,1242,360-448,,,,
Strepto,1243,264-320,528-560,,,
Strepto,1244,160-200,392-544,,,
Strepto,1245,264-432,,,,
Strepto,1246,248-296,,,,
Strepto,1247,64-176,272-304,392-448,,
Strepto,1248,320-504,,,,
Strepto,1249,80-120,272-448,,,
Strepto,1250,136-256,328-464,,,
Strepto,1251,0-56,272-424,,,
Strepto,1252,176-224,368-560,,,
Strepto,1253,224-288,400-544,,,
Strepto,1254,128-424,528-560,,,
Strepto,1255,64-104,336-376,448-560,,
Strepto,1256,304-400,512-560,,,
Strepto,1257,320-560,,,,
Strepto,1258,136-456,,,,
Strepto,1259,344-424,,,,
Strepto,1260,80-136,408-424,440-488,512-528,
Strepto,1261,200-552,,,,
Strepto,1262,,,,,
Strepto,1263,312-440,,,,
Strepto,1264,400-472,,,,
Strepto,1265,328-392,472-560,,,
Strepto,1266,80-128,232-280,352-480,,
Strepto,1267,0-64,464-560,,,
Strepto,1268,0-24,344-464,,,
Strepto,1269,352-400,504-560,,,
Strepto,1270,0-32,416-432,,,
Strepto,1271,384-488,,,,
Strepto,1272,232-472,,,,
Strepto,1273,352-560,,,,
Strepto,1274,184-256,344-544,,,
Strepto,1275,256-456,,,,
Strepto,1276,0-16,288-440,,,
Strepto,1277,8-72,120-168,256-480,,
Strepto,1278,0-48,400-552,,,
Strepto,1279,272-296,368-416,488-512,,
Strepto,1280,344-544,,,,
Strepto,1281,288-496,,,,
Strepto,1282,376-464,,,,
Strepto,1283,280-352,464-560,,,
Strepto,1284,312-424,,,,
Strepto,1285,104-200,400-440,472-560,,
Strepto,1286,288-528,,,,
Strepto,1287,0-208,392-432,,,
Strepto,1288,320-424,,,,
Strepto,1289,328-528,,,,
Strepto,1290,256-488,,,,
Strepto,1291,336-552,,,,
Strepto,1292,368-552,,,,
Strepto,1293,360-432,,,,
Strepto,1294,24-128,224-248,280-400,448-464,
Strepto,1295,328-488,,,,
Strepto,1296,200-288,,,,
Strepto,1297,360-472,,,,
Strepto,1298,0-8,120-192,368-464,,
Strepto,1299,360-392,,,,
Strepto,1300,304-400,,,,
Strepto,1301,368-560,,,,
Strepto,1302,0-152,344-488,,,
Strepto,1303,328-448,,,,
Strepto,1304,280-496,,,,
Strepto,1305,264-352,,,,
Strepto,1306,208-368,,,,
Strepto,1307,392-560,,,,
Strepto,1308,248-272,368-536,,,
Strepto,1309,112-232,416-552,,,
Strepto,1310,56-80,208-320,368-424,,
Strepto,1311,432-520,,,,
Strepto,1312,416-560,,,,
Strepto,1313,0-40,256-528,,,
Strepto,1314,400-472,528-544,,,
Strepto,1315,392-472,,,,
Strepto,1316,0-56,344-512,,,
Strepto,1317,200-256,344-520,,,
Strepto,1318,208-232,336-408,,,
Strepto,1319,392-416,,,,
Strepto,1320,16-24,152-432,,,
Strepto,1321,264-440,,,,
Strepto,1322,320-352,,,,
Strepto,1323,320-544,,,,
Strepto,1324,200-280,376-504,,,
Strepto,1325,48-232,344-552,,,
Strepto,1326,208-280,400-440,,,
Strepto,1327,216-320,408-448,,,
Strepto,1328,336-448,,,,
Strepto,1329,304-416,,,,
Strepto,1330,304-424,496-536,,,
Strepto,1331,176-352,,,,
Strepto,1332,48-184,352-408,536-560,,
Strepto,1333,120-464,,,,
Strepto,1334,,,,,
Strepto,1335,,,,,
Strepto,1336,368-536,,,,
Strepto,1337,232-280,360-552,,,
Strepto,1338,304-384,456-488,,,
Strepto,1339,0-184,400-560,,,
Strepto,1340,32-144,344-456,512-560,,
Strepto,1341,216-264,,,,
Strepto,1342,0-104,312-400,,,
Strepto,1343,376-560,,,,
Strepto,1344,24-120,184-192,360-408,,
Strepto,1345,0-24,320-384,472-552,,
Strepto,1346,80-504,,,,
Strepto,1347,160-184,376-408,,,
Strepto,1348,0-32,176-240,344-528,,
Strepto,1349,0-32,464-512,,,
Strepto,1350,280-472,520-536,,,
Strepto,1351,64-144,376-448,,,
Strepto,1352,,,,,
Strepto,1353,0-544,,,,
Strepto,1354,320-560,,,,
Strepto,1355,392-528,,,,
Strepto,1356,336-496,,,,
Strepto,1357,80-128,168-184,448-504,,
Strepto,1358,264-288,456-496,,,
Strepto,1359,208-408,,,,
Strepto,1360,88-112,264-280,392-472,,
Strepto,1361,376-552,,,,
Strepto,1362,176-264,392-496,,,
Strepto,1363,360-416,464-488,,,
Strepto,1364,256-536,,,,
Strepto,1365,304-440,,,,
Strepto,1366,0-120,272-320,432-560,,
Strepto,1367,176-280,536-560,,,
Strepto,1368,384-440,,,,
Strepto,1369,0-120,144-224,352-424,,
Strepto,1370,376-432,,,,
Strepto,1371,352-520,,,,
Strepto,1372,0-88,424-480,,,
Strepto,1373,304-560,,,,
Strepto,1374,,,,,
Strepto,1375,8-80,184-216,344-448,528-560,
Strepto,1376,0-72,288-464,536-560,,
Strepto,1377,120-480,,,,
Strepto,1378,328-432,536-560,,,
Strepto,1379,0-56,336-536,,,
Strepto,1380,0-40,224-264,352-456,,
Strepto,1381,368-560,,,,
Strepto,1382,16-168,240-344,408-504,,
Strepto,1383,88-232,352-376,440-488,,
Strepto,1384,24-56,344-432,536-544,,
Strepto,1385,160-184,416-560,,,
Strepto,1386,328-400,,,,
Strepto,1387,136-392,408-432,,,
Strepto,1388,280-384,,,,
Strepto,1389,128-184,320-472,,,
Strepto,1390,0-104,208-296,400-496,,
Strepto,1391,16-32,184-208,304-336,480-512,
Strepto,1392,0-32,144-456,,,
Strepto,1393,408-464,,,,
Strepto,1394,0-8,104-160,312-480,,
Strepto,1395,312-536,,,,
Strepto,1396,192-376,,,,
Strepto,1397,296-488,,,,
Strepto,1398,352-424,,,,
Strepto,1399,240-408,,,,
Strepto,1400,80-560,,,,
Strepto,1401,0-104,320-408,,,
Strepto,1402,80-336,536-560,,,
Strepto,1403,328-472,,,,
Strepto,1404,80-96,136-144,464-520,,
Strepto,1405,72-120,408-488,,,
Strepto,1406,424-456,,,,
Strepto,1407,376-416,,,,
Strepto,1408,0-56,184-232,328-560,,
Strepto,1409,128-152,224-344,440-512,,
Strepto,1410,264-472,,,,
Strepto,1411,48-160,,,,
Strepto,1412,304-544,,,,
Strepto,1413,184-536,,,,
Strepto,1414,40-160,376-504,,,
Strepto,1415,0-80,120-184,320-360,480-560,
Strepto,1416,416-440,,,,
Strepto,1417,232-312,,,,
Strepto,1418,288-400,472-552,,,
Strepto,1419,192-216,432-464,,,
Strepto,1420,272-560,,,,
Strepto,1421,184-216,344-496,,,
Strepto,1422,0-32,120-224,432-560,,
Strepto,1423,0-88,464-560,,,
Strepto,1424,96-552,,,,
Strepto,1425,112-144,360-456,,,
Strepto,1426,296-480,,,,
Strepto,1427,24-48,152-240,384-496,,
Strepto,1428,360-496,,,,
Strepto,1429,408-440,,,,
Strepto,1430,368-464,,,,
Strepto,1431,304-416,528-560,,,
Strepto,1432,352-456,528-552,,,
Strepto,1433,344-352,496-560,,,
Strepto,1434,120-168,440-560,,,
Strepto,1435,24-312,392-512,,,
Strepto,1436,360-448,512-544,,,
Strepto,1437,256-464,,,,
Strepto,1438,0-16,352-424,512-520,,
Strepto,1439,272-336,,,,
Strepto,1440,0-16,264-312,392-416,,
Strepto,1441,424-456,,,,
Strepto,1442,368-552,,,,
Strepto,1443,0-120,256-288,368-536,,
Strepto,1444,368-424,,,,
Strepto,1445,288-424,,,,
Strepto,1446,480-560,,,,
Strepto,1447,0-40,144-208,400-480,,
Strepto,1448,0-16,320-488,,,
Strepto,1449,40-304,408-448,,,
Strepto,1450,344-456,,,,
Strepto,1451,144-208,376-464,,,
Strepto,1452,112-456,528-560,,,
Strepto,1453,160-208,472-544,,,
Strepto,1454,288-536,,,,
Strepto,1455,120-344,480-520,,,
Strepto,1456,344-376,,,,
Strepto,1457,344-488,,,,
Strepto,1458,232-560,,,,
Strepto,1459,0-24,144-272,376-472,,
Strepto,1460,88-264,,,,
Strepto,1461,328-376,528-560,,,
Strepto,1462,248-272,376-504,,,
Strepto,1463,72-96,288-512,,,
Strepto,1464,240-288,352-408,,,
Strepto,1465,0-24,112-184,320-552,,
Strepto,1466,200-280,376-488,,,
Strepto,1467,280-504,528-536,,,
Strepto,1468,336-488,,,,
Strepto,1469,136-176,,,,
Strepto,1470,104-416,,,,
Strepto,1471,184-512,,,,
Strepto,1472,176-208,376-432,,,
Strepto,1473,0-64,208-352,456-560,,
Strepto,1474,336-416,,,,
Strepto,1475,320-440,,,,
Strepto,1476,0-16,32-336,440-520,,
Strepto,1477,392-560,,,,
Strepto,1478,216-304,376-448,,,
Strepto,1479,88-128,,,,
Strepto,1480,8-48,528-536,,,
Strepto,1481,136-400,496-512,,,
Strepto,1482,264-456,,,,
Strepto,1483,0-96,168-216,296-544,,
Strepto,1484,192-416,,,,
Strepto,1485,320-368,432-536,,,
Strepto,1486,304-392,440-560,,,
Strepto,1487,320-432,,,,
Strepto,1488,104-128,368-560,,,
Strepto,1489,0-96,264-512,,,
Strepto,1490,200-304,384-424,,,
Strepto,1491,40-88,400-456,528-544,,
Strepto,1492,240-536,,,,
Strepto,1493,0-24,272-424,496-536,,
Strepto,1494,88-104,328-552,,,
Strepto,1495,384-464,,,,
Strepto,1496,80-208,248-264,384-536,,
Strepto,1497,272-280,384-560,,,
Strepto,1498,0-176,400-496,,,
Strepto,1499,64-72,224-328,416-448,,
Strepto,1500,216-440,,,,
Strepto,1501,0-8,296-336,,,
Strepto,1502,384-536,,,,
Strepto,1503,0-48,208-296,392-432,,
Strepto,1504,168-312,328-552,,,
Strepto,1505,120-224,336-384,,,
Strepto,1506,160-208,392-432,,,
Strepto,1507,320-448,,,,
Strepto,1508,176-264,472-504,,,
Strepto,1509,232-392,480-560,,,
Strepto,1510,360-560,,,,
Strepto,1511,328-440,,,,
Strepto,1512,176-184,272-408,,,
Strepto,1513,280-416,,,,
Strepto,1514,288-528,,,,
Strepto,1515,0-16,176-384,,,
Strepto,1516,120-160,352-440,,,
Strepto,1517,64-344,408-480,,,
Strepto,1518,96-256,312-360,456-504,,
Strepto,1519,0-48,160-200,312-440,536-552,
Strepto,1520,248-472,,,,
Strepto,1521,472-560,,,,
Strepto,1522,208-304,,,,
Strepto,1523,264-416,536-544,,,
Strepto,1524,360-456,,,,
Strepto,1525,0-56,136-224,288-448,,
Strepto,1526,288-384,,,,
Strepto,1527,144-288,,,,
Strepto,1528,208-376,,,,
Strepto,1529,344-360,392-448,,,
Strepto,1530,112-160,376-400,,,
Strepto,1531,0-224,520-560,,,
Strepto,1532,400-480,,,,
Strepto,1533,280-424,,,,
Strepto,1534,8-32,104-232,280-552,,
Strepto,1535,16-48,128-168,248-264,416-512,
Strepto,1536,40-72,464-536,,,
Strepto,1537,368-440,,,,
Strepto,1538,360-448,,,,
Strepto,1539,104-368,448-496,,,
Strepto,1540,128-152,224-424,504-560,,
Strepto,1541,408-464,512-528,,,
Strepto,1542,336-408,,,,
Strepto,1543,0-32,392-464,,,
Strepto,1544,96-144,256-344,,,
Strepto,1545,0-8,336-432,,,
Strepto,1546,352-456,,,,
Strepto,1547,288-376,,,,
Strepto,1548,72-224,400-464,,,
Strepto,1549,64-96,344-560,,,
Strepto,1550,304-400,,,,
Strepto,1551,368-472,,,,
Strepto,1552,408-560,,,,
Strepto,1553,96-560,,,,
Strepto,1554,328-560,,,,
Strepto,1555,384-560,,,,
Strepto,1556,48-72,160-440,,,
Strepto,1557,128-168,328-488,,,
Strepto,1558,0-56,144-456,528-552,,
Strepto,1559,368-560,,,,
Strepto,1560,208-304,,,,
Strepto,1561,0-32,144-160,336-528,,
Strepto,1562,216-320,392-560,,,
Strepto,1563,32-248,344-416,,,
Strepto,1564,352-416,464-504,,,
Strepto,1565,328-408,464-496,,,
Strepto,1566,392-448,,,,
Strepto,1567,376-544,,,,
Strepto,1568,,,,,
Strepto,1569,304-440,520-560,,,
Strepto,1570,0-8,376-560,,,
Strepto,1571,0-104,200-264,400-560,,
Strepto,1572,0-72,392-432,,,
Strepto,1573,272-440,488-544,,,
